time,open,high,low,close,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,NQ1! · CME: open,NQ1! · CME: high,NQ1! · CME: low,NQ1! · CME: close
2025-03-14T14:54:00-04:00,19894.5,19896.5,19881,19883.5,0,0,0,0,0,0,0,19688.5,19690.5,19675,19677.5
2025-03-14T14:55:00-04:00,19884.25,19884.75,19867.75,19872.25,0,0,0,0,0,0,0,19678.25,19678.75,19661.75,19666.25
2025-03-14T14:56:00-04:00,19873.25,19878.5,19865.5,19874.5,0,0,0,0,0,0,0,19667.25,19672.5,19659.5,19668.5
2025-03-14T14:57:00-04:00,19874.75,19875.5,19858,19867,0,0,0,0,0,0,0,19668.75,19669.5,19652,19661
2025-03-14T14:58:00-04:00,19867,19886,19865.75,19884.25,0,0,0,0,0,0,0,19661,19680,19659.75,19678.25
2025-03-14T14:59:00-04:00,19884,19889.5,19876.5,19880.25,0,0,0,0,0,0,0,19678,19683.5,19670.5,19674.25
2025-03-14T15:00:00-04:00,19879.75,19884.25,19868.25,19883.75,0,0,0,0,0,0,0,19673.75,19678.25,19662.25,19677.75
2025-03-14T15:01:00-04:00,19883.75,19884.5,19872,19877,0,0,0,0,0,0,0,19677.75,19678.5,19666,19671
2025-03-14T15:02:00-04:00,19877.25,19884,19873,19879.75,0,0,0,0,0,0,0,19671.25,19678,19667,19673.75
2025-03-14T15:03:00-04:00,19880,19891,19875.25,19889.25,0,0,0,0,0,0,0,19674,19685,19669.25,19683.25
2025-03-14T15:04:00-04:00,19889.5,19893.75,19887.25,19891.75,0,0,0,0,0,0,0,19683.5,19687.75,19681.25,19685.75
2025-03-14T15:05:00-04:00,19891.25,19898.25,19887.75,19895.75,0,0,0,0,0,0,0,19685.25,19692.25,19681.75,19689.75
2025-03-14T15:06:00-04:00,19896.5,19907.75,19893,19899.75,0,0,0,0,0,0,0,19690.5,19701.75,19687,19693.75
2025-03-14T15:07:00-04:00,19900.25,19907,19896.25,19904.25,0,0,0,0,0,0,0,19694.25,19701,19690.25,19698.25
2025-03-14T15:08:00-04:00,19903.75,19909.75,19901.25,19901.5,0,0,0,0,0,0,0,19697.75,19703.75,19695.25,19695.5
2025-03-14T15:09:00-04:00,19901.25,19907.25,19899.5,19900,0,0,0,0,0,0,0,19695.25,19701.25,19693.5,19694
2025-03-14T15:10:00-04:00,19900,19908,19889,19906.5,0,0,0,0,0,0,0,19694,19702,19683,19700.5
2025-03-14T15:11:00-04:00,19907,19913,19903.5,19909.75,0,0,0,0,0,0,0,19701,19707,19697.5,19703.75
2025-03-14T15:12:00-04:00,19909,19918,19908.25,19916.75,0,0,0,0,0,0,0,19703,19712,19702.25,19710.75
2025-03-14T15:13:00-04:00,19917,19918,19910.25,19913.5,0,0,0,0,0,0,0,19711,19712,19704.25,19707.5
2025-03-14T15:14:00-04:00,19913,19918.5,19910.25,19917,0,0,0,0,0,0,0,19707,19712.5,19704.25,19711
2025-03-14T15:15:00-04:00,19916.5,19918.75,19904.5,19905.25,0,0,0,0,0,0,0,19710.5,19712.75,19698.5,19699.25
2025-03-14T15:16:00-04:00,19904.75,19912.25,19900.25,19911,0,0,0,0,0,0,0,19698.75,19706.25,19694.25,19705
2025-03-14T15:17:00-04:00,19910.5,19912.5,19900.75,19903,0,0,0,0,0,0,0,19704.5,19706.5,19694.75,19697
2025-03-14T15:18:00-04:00,19903.5,19907.5,19895.25,19899.25,0,0,0,0,0,0,0,19697.5,19701.5,19689.25,19693.25
2025-03-14T15:19:00-04:00,19899,19903.5,19892.25,19899.25,0,0,0,0,0,0,0,19693,19697.5,19686.25,19693.25
2025-03-14T15:20:00-04:00,19899.5,19904.25,19890.75,19892.75,0,0,0,0,0,0,0,19693.5,19698.25,19684.75,19686.75
2025-03-14T15:21:00-04:00,19892.75,19905,19890.75,19897,0,0,0,0,0,0,0,19686.75,19699,19684.75,19691
2025-03-14T15:22:00-04:00,19897,19897.75,19885.5,19886.75,0,0,0,0,0,0,0,19691,19691.75,19679.5,19680.75
2025-03-14T15:23:00-04:00,19886,19887.5,19876.25,19885.25,0,0,0,0,0,0,0,19680,19681.5,19670.25,19679.25
2025-03-14T15:24:00-04:00,19885.5,19895.25,19885.25,19892.25,0,0,0,0,0,0,0,19679.5,19689.25,19679.25,19686.25
2025-03-14T15:25:00-04:00,19892.5,19898.25,19889.5,19894.25,0,0,0,0,0,0,0,19686.5,19692.25,19683.5,19688.25
2025-03-14T15:26:00-04:00,19894.75,19900,19891.75,19894.75,0,0,0,0,0,0,0,19688.75,19694,19685.75,19688.75
2025-03-14T15:27:00-04:00,19894.75,19898,19891,19892.25,0,0,0,0,0,0,0,19688.75,19692,19685,19686.25
2025-03-14T15:28:00-04:00,19892.5,19892.75,19876.5,19879,0,0,0,0,0,0,0,19686.5,19686.75,19670.5,19673
2025-03-14T15:29:00-04:00,19877.5,19882,19869.5,19874.5,0,0,0,0,0,0,0,19671.5,19676,19663.5,19668.5
2025-03-14T15:30:00-04:00,19875,19885.5,19874,19885.25,0,0,0,0,0,0,0,19669,19679.5,19668,19679.25
2025-03-14T15:31:00-04:00,19885.5,19890.25,19881.75,19886.5,0,0,0,0,0,0,0,19679.5,19684.25,19675.75,19680.5
2025-03-14T15:32:00-04:00,19886.75,19895.75,19885,19894,0,0,0,0,0,0,0,19680.75,19689.75,19679,19688
2025-03-14T15:33:00-04:00,19894,19896,19884.75,19885.75,0,0,0,0,0,0,0,19688,19690,19678.75,19679.75
2025-03-14T15:34:00-04:00,19885.5,19891,19882.75,19888.25,0,0,0,0,0,0,0,19679.5,19685,19676.75,19682.25
2025-03-14T15:35:00-04:00,19888.5,19890,19877.5,19880,0,0,0,0,0,0,0,19682.5,19684,19671.5,19674
2025-03-14T15:36:00-04:00,19878.75,19880,19867,19879.5,0,0,0,0,0,0,0,19672.75,19674,19661,19673.5
2025-03-14T15:37:00-04:00,19879,19886,19874.25,19885.25,0,0,0,0,0,0,0,19673,19680,19668.25,19679.25
2025-03-14T15:38:00-04:00,19885.25,19886,19875.75,19878.5,0,0,0,0,0,0,0,19679.25,19680,19669.75,19672.5
2025-03-14T15:39:00-04:00,19878,19884.75,19864,19866.75,0,0,0,0,0,0,0,19672,19678.75,19658,19660.75
2025-03-14T15:40:00-04:00,19865.75,19876.5,19859,19873.75,0,0,0,0,0,0,0,19659.75,19670.5,19653,19667.75
2025-03-14T15:41:00-04:00,19874,19874.75,19859,19862,0,0,0,0,0,0,0,19668,19668.75,19653,19656
2025-03-14T15:42:00-04:00,19862,19871.75,19856,19870.25,0,0,0,0,0,0,0,19656,19665.75,19650,19664.25
2025-03-14T15:43:00-04:00,19870.5,19879,19867.75,19871.75,0,0,0,0,0,0,0,19664.5,19673,19661.75,19665.75
2025-03-14T15:44:00-04:00,19871,19876.5,19866.75,19874.5,0,0,0,0,0,0,0,19665,19670.5,19660.75,19668.5
2025-03-14T15:45:00-04:00,19874.75,19877.25,19866,19870.5,0,0,0,0,0,0,0,19668.75,19671.25,19660,19664.5
2025-03-14T15:46:00-04:00,19869,19878.5,19866.75,19877.25,0,0,0,0,0,0,0,19663,19672.5,19660.75,19671.25
2025-03-14T15:47:00-04:00,19876.75,19902.75,19876.5,19900.5,0,0,0,0,0,0,0,19670.75,19696.75,19670.5,19694.5
2025-03-14T15:48:00-04:00,19899.75,19901.5,19889.75,19894.5,0,0,0,0,0,0,0,19693.75,19695.5,19683.75,19688.5
2025-03-14T15:49:00-04:00,19894,19903.75,19887,19902.25,0,0,0,0,0,0,0,19688,19697.75,19681,19696.25
2025-03-14T15:50:00-04:00,19902,19902,19867.25,19888.5,0,0,0,0,0,0,0,19696,19696,19661.25,19682.5
2025-03-14T15:51:00-04:00,19887.75,19903.25,19885.75,19902.75,0,0,0,0,0,0,0,19681.75,19697.25,19679.75,19696.75
2025-03-14T15:52:00-04:00,19902,19910.75,19899.25,19901.75,0,0,0,0,0,0,0,19696,19704.75,19693.25,19695.75
2025-03-14T15:53:00-04:00,19900.5,19904,19889.25,19903.25,0,0,0,0,0,0,0,19694.5,19698,19683.25,19697.25
2025-03-14T15:54:00-04:00,19904,19941.25,19903,19936.75,0,0,0,0,0,0,0,19698,19735.25,19697,19730.75
2025-03-14T15:55:00-04:00,19936.5,19942.75,19924.5,19931.5,0,0,0,0,0,0,0,19730.5,19736.75,19718.5,19725.5
2025-03-14T15:56:00-04:00,19931.5,19948.5,19928.5,19943.75,0,0,0,0,0,0,0,19725.5,19742.5,19722.5,19737.75
2025-03-14T15:57:00-04:00,19943,19946,19926.5,19936.75,0,0,0,0,0,0,0,19737,19740,19720.5,19730.75
2025-03-14T15:58:00-04:00,19936.5,19940.25,19931.75,19937.5,0,0,0,0,0,0,0,19730.5,19734.25,19725.75,19731.5
2025-03-14T15:59:00-04:00,19937.25,19938.75,19909.75,19911.25,0,0,0,0,0,0,0,19731.25,19732.75,19703.75,19705.25
2025-03-14T16:00:00-04:00,19911,19913.25,19878,19884.75,0,0,0,0,0,0,0,19705,19707.25,19672,19678.75
2025-03-14T16:01:00-04:00,19884.25,19895.75,19879,19887,0,0,0,0,0,0,0,19678.25,19689.75,19673,19681
2025-03-14T16:02:00-04:00,19886.5,19890.75,19881.5,19882.5,0,0,0,0,0,0,0,19680.5,19684.75,19675.5,19676.5
2025-03-14T16:03:00-04:00,19882.75,19882.75,19873,19877,0,0,0,0,0,0,0,19676.75,19676.75,19667,19671
2025-03-14T16:04:00-04:00,19877.25,19881.5,19870.5,19877.5,0,0,0,0,0,0,0,19671.25,19675.5,19664.5,19671.5
2025-03-14T16:05:00-04:00,19877.5,19879.75,19870.5,19872.25,0,0,0,0,0,0,0,19671.5,19673.75,19664.5,19666.25
2025-03-14T16:06:00-04:00,19872.5,19882.5,19871.25,19877.75,0,0,0,0,0,0,0,19666.5,19676.5,19665.25,19671.75
2025-03-14T16:07:00-04:00,19877.25,19879.5,19872.25,19879.5,0,0,0,0,0,0,0,19671.25,19673.5,19666.25,19673.5
2025-03-14T16:08:00-04:00,19879.5,19881.5,19875.5,19876.75,0,0,0,0,0,0,0,19673.5,19675.5,19669.5,19670.75
2025-03-14T16:09:00-04:00,19876.75,19877.25,19869.75,19872,0,0,0,0,0,0,0,19670.75,19671.25,19663.75,19666
2025-03-14T16:10:00-04:00,19871.25,19876.25,19869.25,19872.25,0,0,0,0,0,0,0,19665.25,19670.25,19663.25,19666.25
2025-03-14T16:11:00-04:00,19871.75,19872.5,19863.5,19865.25,0,0,0,0,0,0,0,19665.75,19666.5,19657.5,19659.25
2025-03-14T16:12:00-04:00,19864.75,19868.5,19860,19866.75,0,0,0,0,0,0,0,19658.75,19662.5,19654,19660.75
2025-03-14T16:13:00-04:00,19866.75,19871.75,19865.5,19869,0,0,0,0,0,0,0,19660.75,19665.75,19659.5,19663
2025-03-14T16:14:00-04:00,19869,19871.5,19863.75,19867.5,0,0,0,0,0,0,0,19663,19665.5,19657.75,19661.5
2025-03-17T09:30:00-04:00,19908.75,19913.5,19891,19895.5,0,0,0,0,0,0,0,19702.75,19707.5,19685,19689.5
2025-03-17T09:31:00-04:00,19895,19927.25,19889.25,19923.25,0,0,0,0,0,0,0,19689,19721.25,19683.25,19717.25
2025-03-17T09:32:00-04:00,19923.25,19956,19920,19953.5,0,0,0,0,0,0,0,19717.25,19750,19714,19747.5
2025-03-17T09:33:00-04:00,19952.75,19964.5,19945,19959.5,0,0,0,0,0,0,0,19746.75,19758.5,19739,19753.5
2025-03-17T09:34:00-04:00,19959.75,19966,19946,19964,0,0,0,0,0,0,0,19753.75,19760,19740,19758
2025-03-17T09:35:00-04:00,19963.75,19979.25,19952,19975.5,0,0,0,0,0,0,0,19757.75,19773.25,19746,19769.5
2025-03-17T09:36:00-04:00,19975.75,20011.5,19971.5,20010.5,0,0,0,0,0,0,0,19769.75,19805.5,19765.5,19804.5
2025-03-17T09:37:00-04:00,20011,20019.25,20003.25,20007,0,0,0,0,0,0,0,19805,19813.25,19797.25,19801
2025-03-17T09:38:00-04:00,20007,20024.75,19998,20018.5,0,0,0,0,0,0,0,19801,19818.75,19792,19812.5
2025-03-17T09:39:00-04:00,20017.75,20034.5,20010,20029.5,0,0,0,0,0,0,0,19811.75,19828.5,19804,19823.5
2025-03-17T09:40:00-04:00,20029.75,20045.25,20022.5,20038.25,0,0,0,0,0,0,0,19823.75,19839.25,19816.5,19832.25
2025-03-17T09:41:00-04:00,20038.25,20053.75,20031.75,20047.75,0,0,0,0,0,0,0,19832.25,19847.75,19825.75,19841.75
2025-03-17T09:42:00-04:00,20048,20049.25,20039,20042.75,0,0,0,0,0,0,0,19842,19843.25,19833,19836.75
2025-03-17T09:43:00-04:00,20042.25,20046,20024.25,20028.75,0,0,0,0,0,0,0,19836.25,19840,19818.25,19822.75
2025-03-17T09:44:00-04:00,20029.25,20035.25,20011.5,20018,0,0,0,0,0,0,0,19823.25,19829.25,19805.5,19812
2025-03-17T09:45:00-04:00,20018,20031.5,20013,20017.75,0,0,0,0,0,0,0,19812,19825.5,19807,19811.75
2025-03-17T09:46:00-04:00,20018,20033.75,20011,20028.75,0,0,0,0,0,0,0,19812,19827.75,19805,19822.75
2025-03-17T09:47:00-04:00,20029,20031,20002,20007.75,0,0,0,0,0,0,0,19823,19825,19796,19801.75
2025-03-17T09:48:00-04:00,20007.75,20010.25,19978.5,19979.75,0,0,0,0,0,0,0,19801.75,19804.25,19772.5,19773.75
2025-03-17T09:49:00-04:00,19979.5,19981.25,19950,19959,0,0,0,0,0,0,0,19773.5,19775.25,19744,19753
2025-03-17T09:50:00-04:00,19959.5,19973.75,19933,19968.5,0,0,0,0,0,0,0,19753.5,19767.75,19727,19762.5
2025-03-17T09:51:00-04:00,19968.25,19988.5,19962,19984,0,0,0,0,0,0,0,19762.25,19782.5,19756,19778
2025-03-17T09:52:00-04:00,19983.25,20013.25,19982.75,20008,0,0,0,0,0,0,0,19777.25,19807.25,19776.75,19802
2025-03-17T09:53:00-04:00,20008,20013.5,20000.25,20005.25,0,0,0,0,0,0,0,19802,19807.5,19794.25,19799.25
2025-03-17T09:54:00-04:00,20005.5,20022.5,20001.75,20013.75,0,0,0,0,0,0,0,19799.5,19816.5,19795.75,19807.75
2025-03-17T09:55:00-04:00,20015.5,20025,19986.25,19994.75,0,0,0,0,0,0,0,19809.5,19819,19780.25,19788.75
2025-03-17T09:56:00-04:00,19996,20011.5,19980,20004.5,0,0,0,0,0,0,0,19790,19805.5,19774,19798.5
2025-03-17T09:57:00-04:00,20004.25,20013.25,19999.25,20002.25,0,0,0,0,0,0,0,19798.25,19807.25,19793.25,19796.25
2025-03-17T09:58:00-04:00,20001.75,20007.25,19987.75,19993,0,0,0,0,0,0,0,19795.75,19801.25,19781.75,19787
2025-03-17T09:59:00-04:00,19993,20006.25,19988,19995,0,0,0,0,0,0,0,19787,19800.25,19782,19789
2025-03-17T10:00:00-04:00,19996,19998.5,19980.75,19993,0,0,0,0,0,0,0,19790,19792.5,19774.75,19787
2025-03-17T10:01:00-04:00,19992,19994.25,19952.75,19956.75,0,0,0,0,0,0,0,19786,19788.25,19746.75,19750.75
2025-03-17T10:02:00-04:00,19955.5,19965,19946,19950.25,0,0,0,0,0,0,0,19749.5,19759,19740,19744.25
2025-03-17T10:03:00-04:00,19949.75,19970.25,19928.5,19934,0,0,0,0,0,0,0,19743.75,19764.25,19722.5,19728
2025-03-17T10:04:00-04:00,19933.5,19959,19927.5,19949,0,0,0,0,0,0,0,19727.5,19753,19721.5,19743
2025-03-17T10:05:00-04:00,19950.5,19958.75,19929,19937.75,0,0,0,0,0,0,0,19744.5,19752.75,19723,19731.75
2025-03-17T10:06:00-04:00,19939.25,19965.5,19933.5,19963.5,0,0,0,0,0,0,0,19733.25,19759.5,19727.5,19757.5
2025-03-17T10:07:00-04:00,19963.25,19980.5,19958.75,19971,0,0,0,0,0,0,0,19757.25,19774.5,19752.75,19765
2025-03-17T10:08:00-04:00,19971,19993.5,19944,19952.75,0,0,0,0,0,0,0,19765,19787.5,19738,19746.75
2025-03-17T10:09:00-04:00,19952.5,19979.5,19935.25,19971,0,0,0,0,0,0,0,19746.5,19773.5,19729.25,19765
2025-03-17T10:10:00-04:00,19970.5,19988,19961,19972,0,0,0,0,0,0,0,19764.5,19782,19755,19766
2025-03-17T10:11:00-04:00,19974,19994,19968,19993.5,0,0,0,0,0,0,0,19768,19788,19762,19787.5
2025-03-17T10:12:00-04:00,19992.25,20010,19990.75,19994,0,0,0,0,0,0,0,19786.25,19804,19784.75,19788
2025-03-17T10:13:00-04:00,19994,20012.75,19979.25,20010.75,0,0,0,0,0,0,0,19788,19806.75,19773.25,19804.75
2025-03-17T10:14:00-04:00,20011.5,20023.25,20005,20016,0,0,0,0,0,0,0,19805.5,19817.25,19799,19810
2025-03-17T10:15:00-04:00,20016.25,20020.25,20001.25,20010.5,0,0,0,0,0,0,0,19810.25,19814.25,19795.25,19804.5
2025-03-17T10:16:00-04:00,20010.75,20012,19983.5,19989.25,0,0,0,0,0,0,0,19804.75,19806,19777.5,19783.25
2025-03-17T10:17:00-04:00,19988.75,20000.75,19985.25,19988.5,0,0,0,0,0,0,0,19782.75,19794.75,19779.25,19782.5
2025-03-17T10:18:00-04:00,19987.25,20002.75,19976,19982.5,0,0,0,0,0,0,0,19781.25,19796.75,19770,19776.5
2025-03-17T10:19:00-04:00,19983,20005.5,19982.75,19995,0,0,0,0,0,0,0,19777,19799.5,19776.75,19789
2025-03-17T10:20:00-04:00,19995.25,20012,19992.75,20009,0,0,0,0,0,0,0,19789.25,19806,19786.75,19803
2025-03-17T10:21:00-04:00,20007.75,20012,19996.5,20000.25,0,0,0,0,0,0,0,19801.75,19806,19790.5,19794.25
2025-03-17T10:22:00-04:00,20000.75,20001.5,19977.25,19988.5,0,0,0,0,0,0,0,19794.75,19795.5,19771.25,19782.5
2025-03-17T10:23:00-04:00,19989.25,19998.5,19983,19989,0,0,0,0,0,0,0,19783.25,19792.5,19777,19783
2025-03-17T10:24:00-04:00,19989.75,19992.75,19976.5,19985.25,0,0,0,0,0,0,0,19783.75,19786.75,19770.5,19779.25
2025-03-17T10:25:00-04:00,19984.5,20005,19969.5,19975.25,0,0,0,0,0,0,0,19778.5,19799,19763.5,19769.25
2025-03-17T10:26:00-04:00,19975.5,19977,19944.75,19967.75,0,0,0,0,0,0,0,19769.5,19771,19738.75,19761.75
2025-03-17T10:27:00-04:00,19967,19973.75,19950.25,19953.5,0,0,0,0,0,0,0,19761,19767.75,19744.25,19747.5
2025-03-17T10:28:00-04:00,19953.75,19954.75,19933,19940.5,0,0,0,0,0,0,0,19747.75,19748.75,19727,19734.5
2025-03-17T10:29:00-04:00,19941,19941,19920.25,19922,0,0,0,0,0,0,0,19735,19735,19714.25,19716
2025-03-17T10:30:00-04:00,19923.25,19923.75,19897,19911.5,0,0,0,0,0,0,0,19717.25,19717.75,19691,19705.5
2025-03-17T10:31:00-04:00,19911,19940.25,19909.5,19917.75,0,0,0,0,0,0,0,19705,19734.25,19703.5,19711.75
2025-03-17T10:32:00-04:00,19918,19932.75,19914,19921.75,0,0,0,0,0,0,0,19712,19726.75,19708,19715.75
2025-03-17T10:33:00-04:00,19922.25,19930,19908.25,19929.25,0,0,0,0,0,0,0,19716.25,19724,19702.25,19723.25
2025-03-17T10:34:00-04:00,19928.5,19932.25,19911.75,19916.75,0,0,0,0,0,0,0,19722.5,19726.25,19705.75,19710.75
2025-03-17T10:35:00-04:00,19917.75,19929.75,19913.25,19925.25,0,0,0,0,0,0,0,19711.75,19723.75,19707.25,19719.25
2025-03-17T10:36:00-04:00,19926.5,19926.75,19882,19900.25,0,0,0,0,0,0,0,19720.5,19720.75,19676,19694.25
2025-03-17T10:37:00-04:00,19899,19916.5,19883.25,19913.5,0,0,0,0,0,0,0,19693,19710.5,19677.25,19707.5
2025-03-17T10:38:00-04:00,19912.5,19938.5,19908.25,19931.25,0,0,0,0,0,0,0,19706.5,19732.5,19702.25,19725.25
2025-03-17T10:39:00-04:00,19932.25,19950,19932.25,19945.75,0,0,0,0,0,0,0,19726.25,19744,19726.25,19739.75
2025-03-17T10:40:00-04:00,19945.5,19951.75,19933,19943.5,0,0,0,0,0,0,0,19739.5,19745.75,19727,19737.5
2025-03-17T10:41:00-04:00,19944.75,19946,19933.5,19938.75,0,0,0,0,0,0,0,19738.75,19740,19727.5,19732.75
2025-03-17T10:42:00-04:00,19938.5,19946.25,19926.25,19933.25,0,0,0,0,0,0,0,19732.5,19740.25,19720.25,19727.25
2025-03-17T10:43:00-04:00,19932.75,19956.75,19932.5,19952,0,0,0,0,0,0,0,19726.75,19750.75,19726.5,19746
2025-03-17T10:44:00-04:00,19952,19964.25,19947.5,19956.5,0,0,0,0,0,0,0,19746,19758.25,19741.5,19750.5
2025-03-17T10:45:00-04:00,19956.75,19958.25,19931.5,19942.75,0,0,0,0,0,0,0,19750.75,19752.25,19725.5,19736.75
2025-03-17T10:46:00-04:00,19943.25,19944.5,19929.5,19943,0,0,0,0,0,0,0,19737.25,19738.5,19723.5,19737
2025-03-17T10:47:00-04:00,19944,19962,19941.25,19951.25,0,0,0,0,0,0,0,19738,19756,19735.25,19745.25
2025-03-17T10:48:00-04:00,19951,19954.75,19931.5,19954.75,0,0,0,0,0,0,0,19745,19748.75,19725.5,19748.75
2025-03-17T10:49:00-04:00,19955.5,19962,19950,19954,0,0,0,0,0,0,0,19749.5,19756,19744,19748
2025-03-17T10:50:00-04:00,19955,19956.25,19934,19938.5,0,0,0,0,0,0,0,19749,19750.25,19728,19732.5
2025-03-17T10:51:00-04:00,19936.5,19938.25,19917.25,19932,0,0,0,0,0,0,0,19730.5,19732.25,19711.25,19726
2025-03-17T10:52:00-04:00,19932.25,19932.75,19922.75,19928,0,0,0,0,0,0,0,19726.25,19726.75,19716.75,19722
2025-03-17T10:53:00-04:00,19928,19948.5,19927.75,19937.5,0,0,0,0,0,0,0,19722,19742.5,19721.75,19731.5
2025-03-17T10:54:00-04:00,19941.25,19941.25,19907.5,19912,0,0,0,0,0,0,0,19735.25,19735.25,19701.5,19706
2025-03-17T10:55:00-04:00,19911.5,19911.75,19879.75,19902.5,0,0,0,0,0,0,0,19705.5,19705.75,19673.75,19696.5
2025-03-17T10:56:00-04:00,19901.5,19902.25,19882.25,19896.75,0,0,0,0,0,0,0,19695.5,19696.25,19676.25,19690.75
2025-03-17T10:57:00-04:00,19896.5,19901,19891.75,19895.25,0,0,0,0,0,0,0,19690.5,19695,19685.75,19689.25
2025-03-17T10:58:00-04:00,19896,19900.5,19883.25,19886.5,0,0,0,0,0,0,0,19690,19694.5,19677.25,19680.5
2025-03-17T10:59:00-04:00,19886.25,19895.75,19877.25,19894,0,0,0,0,0,0,0,19680.25,19689.75,19671.25,19688
2025-03-17T11:00:00-04:00,19892.25,19917,19884.75,19914.25,0,0,0,0,0,0,0,19686.25,19711,19678.75,19708.25
2025-03-17T11:01:00-04:00,19913.5,19915.5,19898.5,19900,0,0,0,0,0,0,0,19707.5,19709.5,19692.5,19694
2025-03-17T11:02:00-04:00,19899.75,19900,19870.25,19883.25,0,0,0,0,0,0,0,19693.75,19694,19664.25,19677.25
2025-03-17T11:03:00-04:00,19882.5,19889,19861,19864,0,0,0,0,0,0,0,19676.5,19683,19655,19658
2025-03-17T11:04:00-04:00,19864,19875,19860.25,19873.75,0,0,0,0,0,0,0,19658,19669,19654.25,19667.75
2025-03-17T11:05:00-04:00,19874.75,19881.5,19870,19876,0,0,0,0,0,0,0,19668.75,19675.5,19664,19670
2025-03-17T11:06:00-04:00,19878,19882.5,19861,19871,0,0,0,0,0,0,0,19672,19676.5,19655,19665
2025-03-17T11:07:00-04:00,19873,19879.5,19864,19872,0,0,0,0,0,0,0,19667,19673.5,19658,19666
2025-03-17T11:08:00-04:00,19873.25,19877.75,19861,19873.25,0,0,0,0,0,0,0,19667.25,19671.75,19655,19667.25
2025-03-17T11:09:00-04:00,19871.25,19889.75,19866.25,19884.75,0,0,0,0,0,0,0,19665.25,19683.75,19660.25,19678.75
2025-03-17T11:10:00-04:00,19887,19894.5,19865.75,19870.75,0,0,0,0,0,0,0,19681,19688.5,19659.75,19664.75
2025-03-17T11:11:00-04:00,19869.75,19896.75,19867.5,19892.25,0,0,0,0,0,0,0,19663.75,19690.75,19661.5,19686.25
2025-03-17T11:12:00-04:00,19893.25,19907.5,19892.5,19905.5,0,0,0,0,0,0,0,19687.25,19701.5,19686.5,19699.5
2025-03-17T11:13:00-04:00,19905.5,19910.75,19898.75,19903.5,0,0,0,0,0,0,0,19699.5,19704.75,19692.75,19697.5
2025-03-17T11:14:00-04:00,19903.75,19909.75,19898.75,19905.5,0,0,0,0,0,0,0,19697.75,19703.75,19692.75,19699.5
2025-03-17T11:15:00-04:00,19906.5,19914.75,19906.25,19909.25,0,0,0,0,0,0,0,19700.5,19708.75,19700.25,19703.25
2025-03-17T11:16:00-04:00,19909.75,19912,19884.5,19901.25,0,0,0,0,0,0,0,19703.75,19706,19678.5,19695.25
2025-03-17T11:17:00-04:00,19900.5,19931.75,19897,19924.5,0,0,0,0,0,0,0,19694.5,19725.75,19691,19718.5
2025-03-17T11:18:00-04:00,19925.5,19932,19920.5,19927,0,0,0,0,0,0,0,19719.5,19726,19714.5,19721
2025-03-17T11:19:00-04:00,19927.25,19937.75,19926.5,19932.75,0,0,0,0,0,0,0,19721.25,19731.75,19720.5,19726.75
2025-03-17T11:20:00-04:00,19934,19937.75,19925,19925.25,0,0,0,0,0,0,0,19728,19731.75,19719,19719.25
2025-03-17T11:21:00-04:00,19926.75,19937.5,19917.5,19932.5,0,0,0,0,0,0,0,19720.75,19731.5,19711.5,19726.5
2025-03-17T11:22:00-04:00,19932.25,19940.5,19922.5,19928.5,0,0,0,0,0,0,0,19726.25,19734.5,19716.5,19722.5
2025-03-17T11:23:00-04:00,19928,19931.5,19917.5,19930.25,0,0,0,0,0,0,0,19722,19725.5,19711.5,19724.25
2025-03-17T11:24:00-04:00,19929.25,19929.25,19918.75,19922.5,0,0,0,0,0,0,0,19723.25,19723.25,19712.75,19716.5
2025-03-17T11:25:00-04:00,19922.25,19929,19911,19915.25,0,0,0,0,0,0,0,19716.25,19723,19705,19709.25
2025-03-17T11:26:00-04:00,19912.75,19923.75,19903.5,19906.5,0,0,0,0,0,0,0,19706.75,19717.75,19697.5,19700.5
2025-03-17T11:27:00-04:00,19907,19910,19890.5,19902,0,0,0,0,0,0,0,19701,19704,19684.5,19696
2025-03-17T11:28:00-04:00,19901.5,19919,19901,19903,0,0,0,0,0,0,0,19695.5,19713,19695,19697
2025-03-17T11:29:00-04:00,19902.75,19908.75,19883.25,19887,0,0,0,0,0,0,0,19696.75,19702.75,19677.25,19681
2025-03-17T11:30:00-04:00,19888,19906.25,19878.5,19900.5,0,0,0,0,0,0,0,19682,19700.25,19672.5,19694.5
2025-03-17T11:31:00-04:00,19900.5,19902.5,19885.5,19893,0,0,0,0,0,0,0,19694.5,19696.5,19679.5,19687
2025-03-17T11:32:00-04:00,19894.75,19896,19877.5,19886,0,0,0,0,0,0,0,19688.75,19690,19671.5,19680
2025-03-17T11:33:00-04:00,19885.75,19885.75,19862.5,19864.25,0,0,0,0,0,0,0,19679.75,19679.75,19656.5,19658.25
2025-03-17T11:34:00-04:00,19864.25,19864.25,19834.75,19851.25,0,0,0,0,0,0,0,19658.25,19658.25,19628.75,19645.25
2025-03-17T11:35:00-04:00,19851.5,19860,19845.5,19858.75,0,0,0,0,0,0,0,19645.5,19654,19639.5,19652.75
2025-03-17T11:36:00-04:00,19859.5,19867.75,19851,19862.75,0,0,0,0,0,0,0,19653.5,19661.75,19645,19656.75
2025-03-17T11:37:00-04:00,19862.75,19875.25,19859,19870,0,0,0,0,0,0,0,19656.75,19669.25,19653,19664
